-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 8.19672e-06 7.98918e-06
-2.6125 0 0
-2.5875 0 0
-2.5625 1.63934e-05 1.09971e-05
-2.5375 2.45902e-05 1.30891e-05
-2.5125 4.09836e-05 1.58729e-05
-2.4875 3.27869e-05 1.86914e-05
-2.4625 4.09836e-05 1.9655e-05
-2.4375 9.83607e-05 2.43154e-05
-2.4125 0.000131148 4.42926e-05
-2.3875 0.000131148 3.39942e-05
-2.3625 0.000147541 3.99879e-05
-2.3375 0.000262295 6.49561e-05
-2.3125 0.000155738 3.75174e-05
-2.2875 0.000270492 6.68674e-05
-2.2625 0.00045082 6.84561e-05
-2.2375 0.000467213 6.48267e-05
-2.2125 0.000967213 0.000137598
-2.1875 0.00103279 8.447e-05
-2.1625 0.00117213 0.000116656
-2.1375 0.0014918 0.00012903
-2.1125 0.00202459 0.000142101
-2.0875 0.00293443 0.000202411
-2.0625 0.00351639 0.000249017
-2.0375 0.00436066 0.000303035
-2.0125 0.00577869 0.000208292
-1.9875 0.00677049 0.000262064
